ID,filename,source,filetype,band_abbrev,abbrev_type,band,thedate,date_format,date_right_after_band,score
587600.html,erikdeutsch2016-07-08.cmc622xt.sbd.matrix-t01.flac,Etree,flac,erikdeutsch,assigned,Erik Deutsch,2016-07-08 00:00:00,yyyy-mm-dd,True,4
587601.html,ph2016-07-01(ak40)s2t03.flac,Etree,flac,ph,canonical,Phish,2016-07-01 00:00:00,yyyy-mm-dd,True,4
587603.html,ph2016-07-10.mk41.pfa.dr70d.16bit.set2.t01_Set_2_Intro.flac,Etree,flac,ph,canonical,Phish,2016-07-10 00:00:00,yyyy-mm-dd,True,4
587658.html,BelaFleckFlecktones2016-06-16_MK2201.flac,Etree,flac,belafleckflecktones,assigned,Bela Fleck & The Flecktones,2016-06-16 00:00:00,yyyy-mm-dd,True,4
587660.html,dmb2016-07-02t01.flac,Etree,flac,dmb,canonical,Dave Matthews Band,2016-07-02 00:00:00,yyyy-mm-dd,True,4
587774.html,ph2016-07-20S1t.01.flac,Etree,flac,ph,canonical,Phish,2016-07-20 00:00:00,yyyy-mm-dd,True,4
587743.html,PH2016-07-15 Set 2 Nak-300 Omnis01.flac,Etree,flac,ph,canonical,Phish,2016-07-15 00:00:00,yyyy-mm-dd,True,4
587720.html,pgroove2016-07-13s1t01.flac,Etree,flac,pgroove,assigned,Perpetual Groove,2016-07-13 00:00:00,yyyy-mm-dd,True,4
587721.html,sci2016-07-16.akg481.t03.flac,Etree,flac,sci,canonical,String Cheese Incident,2016-07-16 00:00:00,yyyy-mm-dd,True,4
587728.html,phil2016-07-17d02t02.flac,Etree,flac,phil,canonical,Phil Lesh & Friends,2016-07-17 00:00:00,yyyy-mm-dd,True,4
587730.html,dac2016-06-25-d02t02-B+K-4021.flac,Etree,flac,dac,assigned,Dead & Company,2016-06-25 00:00:00,yyyy-mm-dd,True,4
587731.html,dac2016-06-26-d02t03-B+K-4021.flac,Etree,flac,dac,assigned,Dead & Company,2016-06-26 00:00:00,yyyy-mm-dd,True,4
587732.html,midnight2016-07-17d01t04.flac,Etree,flac,midnight,assigned,Midnight,2016-07-17 00:00:00,yyyy-mm-dd,True,4
587736.html,kamasiwashington2016-07-16.akg481.t02.flac,Etree,flac,kamasiwashington,assigned,Kamasi Washington,2016-07-16 00:00:00,yyyy-mm-dd,True,4
587737.html,jgb1976-09-11d1t02.flac,Etree,flac,jgb,canonical,Jerry Garcia Band,1976-09-11 00:00:00,yyyy-mm-dd,True,4
587739.html,GSBG2016-06-17_MK2203.flac,Etree,flac,gsbg,assigned,Greensky Bluegrass,2016-06-17 00:00:00,yyyy-mm-dd,True,4
587740.html,ph2016-07-10s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-10 00:00:00,yyyy-mm-dd,True,4
587741.html,ph2016-07-10s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-10 00:00:00,yyyy-mm-dd,True,4
587742.html,wsp2016-07-16s1t01.flac,Etree,flac,wsp,canonical,Widespread Panic,2016-07-16 00:00:00,yyyy-mm-dd,True,4
587744.html,ph2016-07-18S1t.01.flac,Etree,flac,ph,canonical,Phish,2016-07-18 00:00:00,yyyy-mm-dd,True,4
587717.html,gd1976-08-04d1t07.flac,Etree,flac,gd,canonical,Grateful Dead,1976-08-04 00:00:00,yyyy-mm-dd,True,4
587746.html,ph2016-07-18S1t.01.flac,Etree,flac,ph,canonical,Phish,2016-07-18 00:00:00,yyyy-mm-dd,True,4
587752.html,wp2016-06-24mk4s2t01.flac,Etree,flac,wp,variant,Widespread Panic,2016-06-24 00:00:00,yyyy-mm-dd,True,4
587753.html,dc2016-07-15set1t01.flac,Etree,flac,dc,assigned,Dead & Company,2016-07-15 00:00:00,yyyy-mm-dd,True,4
587754.html,dc2016-07-16set1t01.flac,Etree,flac,dc,assigned,Dead & Company,2016-07-16 00:00:00,yyyy-mm-dd,True,4
587755.html,ph2016-07-19S1t.01.flac,Etree,flac,ph,canonical,Phish,2016-07-19 00:00:00,yyyy-mm-dd,True,4
587757.html,ph2016-07-19S1t.01.flac,Etree,flac,ph,canonical,Phish,2016-07-19 00:00:00,yyyy-mm-dd,True,4
587760.html,emmylou2016-06-19d01t17.flac,Etree,flac,emmylou,assigned,Emmy Lou Harris,2016-06-19 00:00:00,yyyy-mm-dd,True,4
587761.html,sierrahull2016-06-19d01t10.flac,Etree,flac,sierrahull,assigned,Sierra Hull,2016-06-19 00:00:00,yyyy-mm-dd,True,4
587763.html,maxcreek2016-07-10t27.flac,Etree,flac,maxcreek,assigned,Max Creek,2016-07-10 00:00:00,yyyy-mm-dd,True,4
587768.html,wsp2016-07-16s1t01.flac,Etree,flac,wsp,canonical,Widespread Panic,2016-07-16 00:00:00,yyyy-mm-dd,True,4
587770.html,ph1995-12-31d1t01.shn,Etree,shn,ph,canonical,Phish,1995-12-31 00:00:00,yyyy-mm-dd,True,4
587773.html,ttb2016-07-20d1t01.flac,Etree,flac,ttb,assigned,Tedeschi Trucks Band,2016-07-20 00:00:00,yyyy-mm-dd,True,4
587719.html,julierhodes2016-05-21t04.flac,Etree,flac,julierhodes,assigned,Julie Rhodes,2016-05-21 00:00:00,yyyy-mm-dd,True,4
587711.html,tedeschitrucksband2016-07-16t01.flac,Etree,flac,tedeschitrucksband,assigned,Tedeschi Trucks Band,2016-07-16 00:00:00,yyyy-mm-dd,True,4
587661.html,ph1994-11-26d1t06.shn,Etree,shn,ph,canonical,Phish,1994-11-26 00:00:00,yyyy-mm-dd,True,4
587681.html,dnc2016-07-13t01.flac,Etree,flac,dnc,assigned,Dead & Company,2016-07-13 00:00:00,yyyy-mm-dd,True,4
587664.html,hh2016-05-20_s01_t01.flac,Etree,flac,hh,assigned,Heartwood Hollow,2016-05-20 00:00:00,yyyy-mm-dd,True,4
587665.html,futurememory2016-07-11.mix.d2t05.flac,Etree,flac,futurememory,assigned,Future Memory,2016-07-11 00:00:00,yyyy-mm-dd,True,4
587666.html,wsp2016-07-14d02t02.flac,Etree,flac,wsp,canonical,Widespread Panic,2016-07-14 00:00:00,yyyy-mm-dd,True,4
587667.html,marksbrothers2016-07-08t08.flac,Etree,flac,marksbrothers,assigned,The Marks Brothers,2016-07-08 00:00:00,yyyy-mm-dd,True,4
587670.html,hendryx-carbone-zeiner2016-07-10t12.flac,Etree,flac,hendryx-carbone-zeiner,assigned,"Hendryx, Carbone, & Zeiner",2016-07-10 00:00:00,yyyy-mm-dd,True,4
587672.html,ekb2016-07-14.mk22.mk41v.sbd.sxr4.1644.s1t01.flac,Etree,flac,ekb,assigned,Eric Krasno Band,2016-07-14 00:00:00,yyyy-mm-dd,True,4
587673.html,ekb2016-07-14.mk22.mk41v.sbd.sxr4.2496.s1t01.flac,Etree,flac,ekb,assigned,Eric Krasno Band,2016-07-14 00:00:00,yyyy-mm-dd,True,4
587674.html,dnc2016-07-13t01.flac,Etree,flac,dnc,assigned,Dead & Company,2016-07-13 00:00:00,yyyy-mm-dd,True,4
587675.html,ph2016-07-08.mk4v.sxr4.1644.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-08 00:00:00,yyyy-mm-dd,True,4
587676.html,ph2016-07-08.mk4v.sxr4.2496.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-08 00:00:00,yyyy-mm-dd,True,4
587677.html,ph2016-07-08.mk22.sxm2.sxr4.1644.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-08 00:00:00,yyyy-mm-dd,True,4
587678.html,ph2016-07-08.mk22.sxm2.sxr4.2496.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-08 00:00:00,yyyy-mm-dd,True,4
587683.html,raccoon2016-07-09s09t08.flac,Etree,flac,raccoon,assigned,Raccoon,2016-07-09 00:00:00,yyyy-mm-dd,True,4
587709.html,funkfellowship2016-07-15.cmc621xt.sbd.matrix-s1t01.flac,Etree,flac,funkfellowship,assigned,Funk Fellowhsip,2016-07-15 00:00:00,yyyy-mm-dd,True,4
587685.html,mikecooley2016-07-15.vwmule.t01.flac,Etree,flac,mikecooley,assigned,Mike Cooley,2016-07-15 00:00:00,yyyy-mm-dd,True,4
587687.html,maxcreek2016-07-09set2t04.flac,Etree,flac,maxcreek,assigned,Max Creek,2016-07-09 00:00:00,yyyy-mm-dd,True,4
587690.html,wh2016-07-15t01.flac,Etree,flac,wh,canonical,Warren Haynes,2016-07-15 00:00:00,yyyy-mm-dd,True,4
587691.html,wsp2016-07-15d02t06.flac,Etree,flac,wsp,canonical,Widespread Panic,2016-07-15 00:00:00,yyyy-mm-dd,True,4
587695.html,wsp2016-07-15S1t.01.flac,Etree,flac,wsp,canonical,Widespread Panic,2016-07-15 00:00:00,yyyy-mm-dd,True,4
587698.html,dnc2016-07-13t01.flac,Etree,flac,dnc,assigned,Dead & Company,2016-07-13 00:00:00,yyyy-mm-dd,True,4
587702.html,danlebo2016-07-16d02t02.flac,Etree,flac,danlebo,assigned,Dan Lebo,2016-07-16 00:00:00,yyyy-mm-dd,True,4
587703.html,TheBathSaltZombies2016-05-21_d1t08_-four_years_ago-.flac,Etree,flac,thebathsaltzombies,assigned,The Bath Salt Zombies,2016-05-21 00:00:00,yyyy-mm-dd,True,4
587705.html,deadco2016-07-16set01t01.flac,Etree,flac,deadco,assigned,Dead & Company,2016-07-16 00:00:00,yyyy-mm-dd,True,4
587706.html,wsp2016-07-15S1t.01.flac,Etree,flac,wsp,canonical,Widespread Panic,2016-07-15 00:00:00,yyyy-mm-dd,True,4
587707.html,loslobos2016-07-16t01.flac,Etree,flac,loslobos,assigned,Los Lobos,2016-07-16 00:00:00,yyyy-mm-dd,True,4
587708.html,funkfellowship2016-07-15.cmc621xt.sbd.matrix-s1t01.flac,Etree,flac,funkfellowship,assigned,Funk Fellowhsip,2016-07-15 00:00:00,yyyy-mm-dd,True,4
565614.html,deanmonkey&amp;thedropouts2016-05-14t01.ca14s.omnis.16bit.flac,DimeaDozen,flac,deanmonkey&amp;thedropouts,assigned,Dean Monkey & The Dropouts,2016-05-14 00:00:00,yyyy-mm-dd,True,4
565627.html,ph&amp;tl2016-07-01t01.flac,DimeaDozen,flac,ph&amp;tl,assigned,Phish,2016-07-01 00:00:00,yyyy-mm-dd,True,4
587554.html,gd1981-05-01s1t01.flac,Etree,flac,gd,canonical,Grateful Dead,1981-05-01 00:00:00,yyyy-mm-dd,True,4
567660.html,John Mayall1997-08-15.CMC6.ssb.01 Sen-Say-Shun.flac,DimeaDozen,flac,john mayall,assigned,John Mayall,1997-08-15 00:00:00,yyyy-mm-dd,True,4
567530.html,u22001-07-27d1t01.shn,DimeaDozen,shn,u2,assigned,U2,2001-07-27 00:00:00,yyyy-mm-dd,True,4
567547.html,bush2016-07-27t12.flac,DimeaDozen,flac,bush,assigned,Bush,2016-07-27 00:00:00,yyyy-mm-dd,True,4
567550.html,bd2009-04-10t01 (introduction).flac,DimeaDozen,flac,bd,assigned,Bob Dylan,2009-04-10 00:00:00,yyyy-mm-dd,True,4
567555.html,jefftobias2016-07-18t01.flac,DimeaDozen,flac,jefftobias,assigned,Jeff Tobias,2016-07-18 00:00:00,yyyy-mm-dd,True,4
567571.html,quireboys2015-11-22_16t01.flac,DimeaDozen,flac,quireboys,assigned,Quireboys,2015-11-22 00:00:00,yyyy-mm-dd,True,4
567576.html,virginmarys2016-06-04at933_16t01.flac,DimeaDozen,flac,virginmarys,assigned,The Virginmarys,2016-06-04 00:00:00,yyyy-mm-dd,True,4
567588.html,MickTaylor1990-10-29.akg451.ssb.tc3.t00.flac,DimeaDozen,flac,micktaylor,assigned,Mick Taylor,1990-10-29 00:00:00,yyyy-mm-dd,True,4
567594.html,jeffbeck2016-07-27t01.flac,DimeaDozen,flac,jeffbeck,assigned,Jeff Beck,2016-07-27 00:00:00,yyyy-mm-dd,True,4
567609.html,chevelle2016-07-27t13.flac,DimeaDozen,flac,chevelle,assigned,Chevelle,2016-07-27 00:00:00,yyyy-mm-dd,True,4
567626.html,radiohead2016-07-27t10.flac,DimeaDozen,flac,radiohead,assigned,Radiohead,2016-07-27 00:00:00,yyyy-mm-dd,True,4
567640.html,cl2003-09-02t01.flac,DimeaDozen,flac,cl,assigned,Carbon Leaf,2003-09-02 00:00:00,yyyy-mm-dd,True,4
567648.html,jjbh2016-07-22t01.flac,DimeaDozen,flac,jjbh,assigned,Joan Jett & The Blackhearts,2016-07-22 00:00:00,yyyy-mm-dd,True,4
567670.html,josborne2016-07-28-001.flac,DimeaDozen,flac,josborne,assigned,Joan Osborne,2016-07-28 00:00:00,yyyy-mm-dd,True,4
567519.html,ny2016-07-20.t01.ccm4.hhtfp.flac,DimeaDozen,flac,ny,assigned,Neil Young,2016-07-20 00:00:00,yyyy-mm-dd,True,4
567675.html,kanekoa2016-07-28-001.flac,DimeaDozen,flac,kanekoa,assigned,Kanekoa,2016-07-28 00:00:00,yyyy-mm-dd,True,4
567678.html,heart2016-07-22t13.flac,DimeaDozen,flac,heart,assigned,Heart,2016-07-22 00:00:00,yyyy-mm-dd,True,4
567679.html,Taj Mahal2016-07-23.aud.mk4.rohnertpark.flac16 01.flac,DimeaDozen,flac,taj mahal,assigned,Taj Mahal,2016-07-23 00:00:00,yyyy-mm-dd,True,4
567682.html,bobdylan2016-06-24t01.flac,DimeaDozen,flac,bobdylan,assigned,Bob Dylan,2016-06-24 00:00:00,yyyy-mm-dd,True,4
567684.html,mavisstaples2016-06-24t01.flac,DimeaDozen,flac,mavisstaples,assigned,Mavis Staples,2016-06-24 00:00:00,yyyy-mm-dd,True,4
567709.html,raydavies2016-06-26at933set1_16t01.flac,DimeaDozen,flac,raydavies,assigned,Ray Davies,2016-06-26 00:00:00,yyyy-mm-dd,True,4
567723.html,gtd1978-07-27t04.flac,DimeaDozen,flac,gtd,assigned,Greg Davis,1978-07-27 00:00:00,yyyy-mm-dd,True,4
567738.html,vanmorrison2016-07-13.mk4.d1t01.flac,DimeaDozen,flac,vanmorrison,assigned,Van Morrison,2016-07-13 00:00:00,yyyy-mm-dd,True,4
567739.html,lizzwright2016-07-13.mk4.t01.flac,DimeaDozen,flac,lizzwright,assigned,Lizz Wright,2016-07-13 00:00:00,yyyy-mm-dd,True,4
567749.html,bonnieraitt2016-03-18t01.flac,DimeaDozen,flac,bonnieraitt,assigned,Bonnie Raitt,2016-03-18 00:00:00,yyyy-mm-dd,True,4
567773.html,rh2016-07-2901.flac,DimeaDozen,flac,rh,assigned,Robyn Hitchcock,2016-07-29 00:00:00,yyyy-mm-dd,True,4
567809.html,zombies2015-05-01at831d1t01.flac,DimeaDozen,flac,zombies,assigned,The Zombies,2015-05-01 00:00:00,yyyy-mm-dd,True,4
567520.html,mavis2016-06-29t01.flac,DimeaDozen,flac,mavis,assigned,Mavis Staples,2016-06-29 00:00:00,yyyy-mm-dd,True,4
567512.html,u22001-07-26d1t11.flac,DimeaDozen,flac,u2,assigned,U2,2001-07-26 00:00:00,yyyy-mm-dd,True,4
567838.html,stargaze2016-07-29t00a.flac,DimeaDozen,flac,stargaze,assigned,Stargaze,2016-07-29 00:00:00,yyyy-mm-dd,True,4
567334.html,bstenson2015-06-27t01.flac,DimeaDozen,flac,bstenson,assigned,Bryan Stenson,2015-06-27 00:00:00,yyyy-mm-dd,True,4
567227.html,u22001-07-23d1t10.flac,DimeaDozen,flac,u2,assigned,U2,2001-07-23 00:00:00,yyyy-mm-dd,True,4
567236.html,bromberg2016-07-21.mk6.edtyre.t01.flac,DimeaDozen,flac,bromberg,assigned,Brett Romberg,2016-07-21 00:00:00,yyyy-mm-dd,True,4
567237.html,larrycampbell_teresawilliams2016-07-21.mk6.edtyre.t01.flac,DimeaDozen,flac,larrycampbell_teresawilliams,assigned,Larry Campbell & Teresa Williams,2016-07-21 00:00:00,yyyy-mm-dd,True,4
567245.html,OtisRush1992-01-19.nak300.cmdr.t-01.flac,DimeaDozen,flac,otisrush,assigned,Otis Rush,1992-01-19 00:00:00,yyyy-mm-dd,True,4
567249.html,joejackson2001-04-10d1t01.flac,DimeaDozen,flac,joejackson,assigned,Joe Jackson,2001-04-10 00:00:00,yyyy-mm-dd,True,4
567264.html,eltonjohn2016-05-26t11.flac,DimeaDozen,flac,eltonjohn,assigned,Elton John,2016-05-26 00:00:00,yyyy-mm-dd,True,4
567268.html,lucindawilliams2016-07-22t01.flac,DimeaDozen,flac,lucindawilliams,assigned,Lucinda Williams,2016-07-22 00:00:00,yyyy-mm-dd,True,4
567276.html,MarkLaneganBand2016-07-23t01.flac,DimeaDozen,flac,marklaneganband,assigned,The Mark Lanegan Band,2016-07-23 00:00:00,yyyy-mm-dd,True,4
567281.html,bd2001-06-24.d1t10.flac,DimeaDozen,flac,bd,assigned,Bob Dylan,2001-06-24 00:00:00,yyyy-mm-dd,True,4
567293.html,jsurman1970-01-30d1t01.flac,DimeaDozen,flac,jsurman,assigned,John Surman,1970-01-30 00:00:00,yyyy-mm-dd,True,4
567299.html,brandicarlile2016-07-23t01.flac,DimeaDozen,flac,brandicarlile,assigned,Brandi Carlile,2016-07-23 00:00:00,yyyy-mm-dd,True,4
567300.html,dawes2016-07-23t01.flac,DimeaDozen,flac,dawes,assigned,Dawes,2016-07-23 00:00:00,yyyy-mm-dd,True,4
567342.html,matthires2016-06-25t-27.flac,DimeaDozen,flac,matthires,assigned,Matt Hires,2016-06-25 00:00:00,yyyy-mm-dd,True,4
567480.html,cheaptrick2016-07-22t08.flac,DimeaDozen,flac,cheaptrick,assigned,Cheap Trick,2016-07-22 00:00:00,yyyy-mm-dd,True,4
567344.html,MonteMontgomery2016-07-23-t01.flac,DimeaDozen,flac,montemontgomery,assigned,Monte Montgomery,2016-07-23 00:00:00,yyyy-mm-dd,True,4
567397.html,ny2016-07-21.t01.ccm4.hhtfp.flac,DimeaDozen,flac,ny,assigned,Neil Young,2016-07-21 00:00:00,yyyy-mm-dd,True,4
567401.html,jefftobias2016-07-18t01.flac,DimeaDozen,flac,jefftobias,assigned,Jeff Tobias,2016-07-18 00:00:00,yyyy-mm-dd,True,4
567407.html,ff2000-05-1301.flac,DimeaDozen,flac,ff,assigned,Fantastic 4,2000-05-13 00:00:00,yyyy-mm-dd,True,4
567408.html,Dylan1994-08-28d1t01.flac,DimeaDozen,flac,dylan,assigned,Bob Dylan,1994-08-28 00:00:00,yyyy-mm-dd,True,4
567410.html,Dylan1994-08-27d1t01.flac,DimeaDozen,flac,dylan,assigned,Bob Dylan,1994-08-27 00:00:00,yyyy-mm-dd,True,4
567424.html,spirit1970-02-01.whollyspirit.d1t02.flac,DimeaDozen,flac,spirit,assigned,Spirit,1970-02-01 00:00:00,yyyy-mm-dd,True,4
567427.html,bush2016-07-23t13.flac,DimeaDozen,flac,bush,assigned,Bush,2016-07-23 00:00:00,yyyy-mm-dd,True,4
567450.html,davidgilmour2016-07-18.mk4.d1t01.flac,DimeaDozen,flac,davidgilmour,assigned,David Gilmour,2016-07-18 00:00:00,yyyy-mm-dd,True,4
567456.html,bush2016-07-23t13.flac,DimeaDozen,flac,bush,assigned,Bush,2016-07-23 00:00:00,yyyy-mm-dd,True,4
567458.html,chevelle2016-07-23t01.flac,DimeaDozen,flac,chevelle,assigned,Chevelle,2016-07-23 00:00:00,yyyy-mm-dd,True,4
567470.html,radiohead2006-06-11d2t01.flac,DimeaDozen,flac,radiohead,assigned,Radiohead,2006-06-11 00:00:00,yyyy-mm-dd,True,4
567832.html,cparr2008-05-04d1t18.flac,DimeaDozen,flac,cparr,assigned,Charlie Parr,2008-05-04 00:00:00,yyyy-mm-dd,True,4
567839.html,gd1969-12-26t01.flac,DimeaDozen,flac,gd,canonical,Grateful Dead,1969-12-26 00:00:00,yyyy-mm-dd,True,4
567219.html,tboh2016-07-09t-03.flac,DimeaDozen,flac,tboh,assigned,The Band of Heathens,2016-07-09 00:00:00,yyyy-mm-dd,True,4
127118.html,Coldplay2016-07-05track02.flac,TradersDen,flac,coldplay,assigned,Coldplay,2016-07-05 00:00:00,yyyy-mm-dd,True,4
126995.html,pixies2004-12-18earlyd02t17.flac,TradersDen,flac,pixies,assigned,The Pixies,2004-12-18 00:00:00,yyyy-mm-dd,True,4
126996.html,pixies2004-12-18lated02t16.flac,TradersDen,flac,pixies,assigned,The Pixies,2004-12-18 00:00:00,yyyy-mm-dd,True,4
127000.html,bobdylan2016-07-13set2t07.flac,TradersDen,flac,bobdylan,assigned,Bob Dylan,2016-07-13 00:00:00,yyyy-mm-dd,True,4
127001.html,mavisstaples2016-07-13t08.flac,TradersDen,flac,mavisstaples,assigned,Mavis Staples,2016-07-13 00:00:00,yyyy-mm-dd,True,4
127002.html,grahamnash2016-07-16.mk6.edtyre.d1.t02.flac,TradersDen,flac,grahamnash,assigned,Graham Nash,2016-07-16 00:00:00,yyyy-mm-dd,True,4
127014.html,pj1998-09-06d1t01.flac,TradersDen,flac,pj,canonical,Pearl Jam,1998-09-06 00:00:00,yyyy-mm-dd,True,4
127031.html,mbroussard2007-06-28t02.flac,TradersDen,flac,mbroussard,assigned,Marc Broussard,2007-06-28 00:00:00,yyyy-mm-dd,True,4
127032.html,pj1998-09-07d1t14.shn,TradersDen,shn,pj,canonical,Pearl Jam,1998-09-07 00:00:00,yyyy-mm-dd,True,4
127053.html,BelaFleck_ChrisThile2016-07-19set1t02.flac,TradersDen,flac,belafleck_christhile,assigned,Bela Fleck & Chris Thile,2016-07-19 00:00:00,yyyy-mm-dd,True,4
127066.html,TheDyes2012-12-31t02.flac,TradersDen,flac,thedyes,assigned,The Dyes,2012-12-31 00:00:00,yyyy-mm-dd,True,4
127108.html,pixies2005-05-26earlyd01t19.flac,TradersDen,flac,pixies,assigned,The Pixies,2005-05-26 00:00:00,yyyy-mm-dd,True,4
127113.html,NeilYoung2016-07-21track02.flac,TradersDen,flac,neilyoung,assigned,Neil Young,2016-07-21 00:00:00,yyyy-mm-dd,True,4
127119.html,MumfordAndSons2016-06-28track02.flac,TradersDen,flac,mumfordandsons,assigned,Mumford & Sons,2016-06-28 00:00:00,yyyy-mm-dd,True,4
126979.html,gnr2016-07-14t11.flac,TradersDen,flac,gnr,assigned,Guns 'n' Roses,2016-07-14 00:00:00,yyyy-mm-dd,True,4
127124.html,MonteMontgomery2016-07-23-t01.flac,TradersDen,flac,montemontgomery,assigned,Monte Montgomery,2016-07-23 00:00:00,yyyy-mm-dd,True,4
127147.html,weezer2016-07-15t02.flac,TradersDen,flac,weezer,assigned,Weezer,2016-07-15 00:00:00,yyyy-mm-dd,True,4
127157.html,pj1998-09-13d1t14.flac,TradersDen,flac,pj,canonical,Pearl Jam,1998-09-13 00:00:00,yyyy-mm-dd,True,4
127161.html,patd2016-07-15t02.flac,TradersDen,flac,patd,assigned,Panic! at the Disco,2016-07-15 00:00:00,yyyy-mm-dd,True,4
127162.html,Debashish2016-07-24t02.flac,TradersDen,flac,debashish,assigned,Debashih Bhattacharya,2016-07-24 00:00:00,yyyy-mm-dd,True,4
127175.html,pj1998-09-15mixd1t10.shn,TradersDen,shn,pj,canonical,Pearl Jam,1998-09-15 00:00:00,yyyy-mm-dd,True,4
127185.html,radiohead2016-07-27t01.flac,TradersDen,flac,radiohead,assigned,Radiohead,2016-07-27 00:00:00,yyyy-mm-dd,True,4
127196.html,pj1998-09-16d1t05.flac,TradersDen,flac,pj,canonical,Pearl Jam,1998-09-16 00:00:00,yyyy-mm-dd,True,4
127204.html,gtd1978-07-27t05.flac,TradersDen,flac,gtd,assigned,Greg Davis,1978-07-27 00:00:00,yyyy-mm-dd,True,4
127206.html,pj1998-09-18mixd2t01.shn,TradersDen,shn,pj,canonical,Pearl Jam,1998-09-18 00:00:00,yyyy-mm-dd,True,4
127214.html,pj1998-09-19d2t06.flac,TradersDen,flac,pj,canonical,Pearl Jam,1998-09-19 00:00:00,yyyy-mm-dd,True,4
127223.html,Radiohead2016-07-02t01.flac,TradersDen,flac,radiohead,assigned,Radiohead,2016-07-02 00:00:00,yyyy-mm-dd,True,4
126985.html,hounddog1972-11-28-d1t02.flac,TradersDen,flac,hounddog,assigned,Hound Dog,1972-11-28 00:00:00,yyyy-mm-dd,True,4
126963.html,mccartney2016-07-13.mk6.edtyre.t01.flac,TradersDen,flac,mccartney,assigned,Paul McCartney,2016-07-13 00:00:00,yyyy-mm-dd,True,4
567840.html,elh1995-11-11t01.flac,DimeaDozen,flac,elh,assigned,Einstein's Little Homunculus,1995-11-11 00:00:00,yyyy-mm-dd,True,4
126855.html,pj1998-08-28d1t02.shn,TradersDen,shn,pj,canonical,Pearl Jam,1998-08-28 00:00:00,yyyy-mm-dd,True,4
567852.html,u22001-07-31-matrix-d1t10.flac,DimeaDozen,flac,u2,assigned,U2,2001-07-31 00:00:00,yyyy-mm-dd,True,4
567861.html,AlejandroEscovedo2016-07-29track01.flac,DimeaDozen,flac,alejandroescovedo,assigned,Alejandro Escovedo,2016-07-29 00:00:00,yyyy-mm-dd,True,4
567866.html,cbley2015-11-07t01.flac,DimeaDozen,flac,cbley,assigned,Carla Bley,2015-11-07 00:00:00,yyyy-mm-dd,True,4
567885.html,ericburdon2016-07-20.mk6.edtyre.t01.flac,DimeaDozen,flac,ericburdon,assigned,Eric Burdon,2016-07-20 00:00:00,yyyy-mm-dd,True,4
567891.html,hueylewis2016-07-24.mk6.edtyre.t01.flac,DimeaDozen,flac,hueylewis,assigned,Huey Lewis,2016-07-24 00:00:00,yyyy-mm-dd,True,4
126779.html,SarahPeacock2016-06-28set2t02.flac,TradersDen,flac,sarahpeacock,assigned,Sarah Peacock,2016-06-28 00:00:00,yyyy-mm-dd,True,4
126806.html,pixies2004-11-13d02t10.flac,TradersDen,flac,pixies,assigned,The Pixies,2004-11-13 00:00:00,yyyy-mm-dd,True,4
126823.html,tromboneshorty2016-07-03.t01.flac,TradersDen,flac,tromboneshorty,assigned,Trombone Shorty,2016-07-03 00:00:00,yyyy-mm-dd,True,4
126828.html,pj1998-08-26d2t03.flac,TradersDen,flac,pj,canonical,Pearl Jam,1998-08-26 00:00:00,yyyy-mm-dd,True,4
126832.html,wnelson1979-07-14d1t01.flac,TradersDen,flac,wnelson,assigned,Willie Nelson,1979-07-14 00:00:00,yyyy-mm-dd,True,4
126836.html,willienelson1979-08-18d2t02.flac,TradersDen,flac,willienelson,assigned,Willie Nelson,1979-08-18 00:00:00,yyyy-mm-dd,True,4
126838.html,willienelson1979-09-02d1t08.flac,TradersDen,flac,willienelson,assigned,Willie Nelson,1979-09-02 00:00:00,yyyy-mm-dd,True,4
126873.html,AnaPopovic2016-06-28t09.flac,TradersDen,flac,anapopovic,assigned,Ana Popovic,2016-06-28 00:00:00,yyyy-mm-dd,True,4
126960.html,lucindawilliams2014-11-02t01.flac,TradersDen,flac,lucindawilliams,assigned,Lucinda Williams,2014-11-02 00:00:00,yyyy-mm-dd,True,4
126876.html,JoeJackson2016-06-24t13.flac,TradersDen,flac,joejackson,assigned,Joe Jackson,2016-06-24 00:00:00,yyyy-mm-dd,True,4
126882.html,calexico2015-04-17s01t02.flac,TradersDen,flac,calexico,assigned,Calexico,2015-04-17 00:00:00,yyyy-mm-dd,True,4
126896.html,KamasiWashington2016-05-05t05.flac,TradersDen,flac,kamasiwashington,assigned,Kamasi Washington,2016-05-05 00:00:00,yyyy-mm-dd,True,4
126902.html,pj1998-08-29d1t08.shn,TradersDen,shn,pj,canonical,Pearl Jam,1998-08-29 00:00:00,yyyy-mm-dd,True,4
126903.html,HristoVitchev2016-07-07set1t02.flac,TradersDen,flac,hristovitchev,assigned,Hristo Vitchev,2016-07-07 00:00:00,yyyy-mm-dd,True,4
126906.html,SarahPeacock2016-06-30set2t03.flac,TradersDen,flac,sarahpeacock,assigned,Sarah Peacock,2016-06-30 00:00:00,yyyy-mm-dd,True,4
